Unnamed: 0	Dataset_Ids	TF_name	Peak_start	Peak_end	Peak_center	Peak_number	Max_Fold_Enrichment	Max_Norm_Fold_Enrichment	Proximal_genes	Center_position_type
5626	yafN inducible 1,yafN inducible 2,yafN native 1	yafN	2067729.0	2068338.0	2068026.0	194	11.84	0.0854	insH-6,yoeA	intergenic
5627	yafN inducible 1,yafN inducible 2	yafN	3557142.0	3557321.0	3557223.0	195	11.81	0.101738	malT,rtcB-rtcA	genic
5628	yafN inducible 1,yafN inducible 2	yafN	932268.0	932457.0	932372.0	196	11.77	0.081764	ftsK,lrp	intergenic
5629	yafN inducible 1,yafN inducible 2	yafN	1878638.0	1878901.0	1878731.0	197	11.64	0.111386	yeaP-yoaJ-yoaK,yeaQ	genic
5630	yafN inducible 1,yafN inducible 2	yafN	2373148.0	2373313.0	2373226.0	198	11.63	0.091921	arnB-arnC-arnA-arnD-arnT-arnF-arnE,pmrD	genic
5631	yafN inducible 1,yafN inducible 2	yafN	145009.0	145180.0	145093.0	199	11.56	0.080285	panD,yadE	genic
5632	yafN inducible 1,yafN inducible 2	yafN	244118.0	244277.0	244195.0	200	11.5	0.104914	gmhA,yafJ	intergenic
5633	yafN inducible 1,yafN inducible 2	yafN	4298758.0	4298928.0	4298855.0	201	11.16	0.084745	fdhF,yjcO	genic
5634	yafN inducible 1,yafN inducible 2	yafN	3083245.0	3083416.0	3083327.0	202	11.14	0.094078	loiP,speB	genic
5635	yafN inducible 1,yafN inducible 2	yafN	450371.0	450566.0	450451.0	203	11.1	0.107071	cyoE-cyoD-cyoC,yajR	genic
5636	yafN inducible 1,yafN inducible 2	yafN	3837763.0	3837971.0	3837855.0	204	11.09	0.093545	setC,yicL	genic
5637	yafN inducible 1,yafN inducible 2	yafN	4544369.0	4544580.0	4544479.0	205	11.04	0.073207	fimA-fimI-fimC,gntP	genic
5638	yafN inducible 1,yafN inducible 2	yafN	1041836.0	1042009.0	1041905.0	206	11.02	0.079994	appA,etk-etp-gfcE	genic
5639	yafN inducible 1,yafN inducible 2	yafN	2552891.0	2553136.0	2553004.0	207	10.98	0.105859	hemF	genic
5640	yafN inducible 1,yafN inducible 2	yafN	3263057.0	3263238.0	3263147.0	208	10.83	0.091048	nc4,yhaO-yhaM	genic
5641	yafN inducible 1,yafN inducible 2	yafN	4286417.0	4286586.0	4286518.0	209	10.58	0.096745	actP,actP-yjcH-acs	genic
5642	yafN inducible 1,yafN inducible 2	yafN	4568556.0	4568857.0	4568628.0	210	10.58	0.085618	yjiN-mdtM,yjiP	intergenic
5643	yafN inducible 1,yafN inducible 2	yafN	3468492.0	3468693.0	3468590.0	211	10.56	0.092115	bfr-bfd,chiA	genic
5644	yafN inducible 1,yafN inducible 2	yafN	4412631.0	4412787.0	4412716.0	212	10.41	0.085303	aidB,yjfK-yjfL-yjfM-yjfC	genic
5645	yafN inducible 1,yafN inducible 2	yafN	1309504.0	1309725.0	1309658.0	213	10.34	0.073401	kch,yciY	genic
5646	yafN inducible 1,yafN inducible 2	yafN	9695.0	9857.0	9786.0	214	10.2	0.09403	mog,satP	genic
5647	yafN inducible 1,yafN inducible 2	yafN	1426270.0	1426474.0	1426405.0	215	10.12	0.081715	tmpR,ynaK-ydaY	intergenic
5648	yafN inducible 1,yafN inducible 2	yafN	917891.0	918047.0	917968.0	216	10.08	0.085667	ybjD,ybjX	genic
5649	yafN inducible 1,yafN inducible 2	yafN	3072798.0	3073273.0	3073180.0	217	9.66	0.093133	fbaA-pgk-epd,mscS-fbaA-pgk	genic
5650	yafN inducible 1,yafN inducible 2	yafN	2081215.0	2081376.0	2081306.0	218	9.59	0.06991	sbmC,yeeA-sbmC	intergenic
5651	yafN inducible 1,yafN inducible 2	yafN	652209.0	652390.0	652298.0	219	9.44	0.090999	citA-citB,citB	genic
5652	yafN inducible 1,yafN inducible 2	yafN	1012716.0	1012921.0	1012808.0	220	9.11	0.087897	pqiA-pqiB-pqiC,pqiC	genic
5653	yafN inducible 1,yafN inducible 2	yafN	1002828.0	1003012.0	1002912.0	221	8.35	0.065498	elfD-elfC-elfG-ycbU-ycbV-ycbF,pyrD	genic
5654	yafN inducible 1,yafN inducible 2	yafN	1500460.0	1500626.0	1500543.0	222	8.33	0.061353	tehA,tehA-tehB	intergenic
5655	yafN inducible 1,yafN inducible 2	yafN	1906393.0	1906681.0	1906475.0	223	8.28	0.074443	mntP,rlmA	genic
5656	yafN inducible 1,yafN inducible 2	yafN	871954.0	872129.0	872033.0	224	8.08	0.074201	gsiA,yliE-yliF	genic
5657	yafN inducible 1,yafN inducible 2	yafN	4181016.0	4181280.0	4181136.0	225	7.98	0.076988	rpoB,rpoB-rpoC	intergenic
5658	yagI inducible 1,yagI inducible 2	yagI	281958.0	282522.0	282229.0	1	212.64	1.0	yagB-yagA,yagE-yagF	intergenic
5659	yagI inducible 1,yagI inducible 2	yagI	4298120.0	4298598.0	4298356.0	2	110.62	0.661138	fdhF,yjcO	genic
5660	yagI inducible 1,yagI inducible 2	yagI	3521498.0	3521953.0	3521735.0	3	88.58	0.529408	hofP-hofO-hofN-hofM,hofQ	genic
5661	yagI inducible 1,yagI inducible 2	yagI	3260292.0	3260732.0	3260518.0	4	85.28	0.509652	nc4,yhaO-yhaM	genic
5662	yagI inducible 1,yagI inducible 2	yagI	4590828.0	4591239.0	4591044.0	5	70.33	0.420348	yjiA-yjiX,yjiA-yjiX-yjiY	genic
5663	yagI inducible 1,yagI inducible 2	yagI	804541.0	805007.0	804757.0	6	67.22	0.401724	ybhC,ybhJ	genic
5664	yagI inducible 1,yagI inducible 2	yagI	2248833.0	2249249.0	2249040.0	7	54.87	0.32792	lysP,yeiE	genic
5665	yagI inducible 1,yagI inducible 2	yagI	3390879.0	3391280.0	3391041.0	8	53.23	0.295063	aaeR,tldD	genic
5666	yagI inducible 1,yagI inducible 2	yagI	2030469.0	2030880.0	2030670.0	9	52.64	0.314578	vsr-dcm,yedA	genic
5667	yagI inducible 1,yagI inducible 2	yagI	939824.0	940249.0	940003.0	10	50.51	0.30187	dmsA-dmsB-dmsC,serS	genic
5668	yagI inducible 1,yagI inducible 2	yagI	146302.0	146687.0	146502.0	11	50.35	0.300919	panD,yadE	genic
5669	yagI inducible 1,yagI inducible 2	yagI	3446570.0	3446943.0	3446762.0	12	46.55	0.267111	rpmJ-secY-rplO-rpmD-rpsE-rplR-rplF-rpsH,rpmJ-secY-rplO-rpmD-rpsE-rplR-rplF-rpsH-rpsN	genic
5670	yagI inducible 1,yagI inducible 2	yagI	3472827.0	3473228.0	3473028.0	13	44.47	0.265798	tufA,tufA-fusA	genic
5671	yagI inducible 1,yagI inducible 2	yagI	3116619.0	3117011.0	3116799.0	14	44.45	0.265647	pppA,sslE	genic
5672	yagI inducible 1,yagI inducible 2	yagI	1201741.0	1202101.0	1201937.0	15	44.42	0.265451	ymfI,ymfJ	genic
5673	yagI inducible 1,yagI inducible 2	yagI	174065.0	174436.0	174245.0	16	43.53	0.260169	fhuC-fhuD,hemL	genic
5674	yagI inducible 1,yagI inducible 2	yagI	4144581.0	4144948.0	4144754.0	17	42.2	0.218679	frwD,pflD-pflC	genic
5675	yagI inducible 1,yagI inducible 2	yagI	520719.0	521108.0	520895.0	18	41.54	0.248261	rhsD-ybbC-rhsH-ybbD,ybbO-tesA	genic
5676	yagI inducible 1,yagI inducible 2	yagI	3467191.0	3467555.0	3467364.0	19	41.46	0.247763	bfr-bfd,chiA	genic
5677	yagI inducible 1,yagI inducible 2	yagI	602259.0	602612.0	602449.0	20	40.16	0.212717	pheP,ybdG	genic
5678	yagI inducible 1,yagI inducible 2	yagI	1345473.0	1345831.0	1345638.0	21	39.48	0.23593	gmr-yciZ,ymiD	genic
5679	yagI inducible 1,yagI inducible 2	yagI	3242687.0	3243122.0	3242880.0	22	39.23	0.22535	ygjV,ygjV-uxaA-uxaC	genic
5680	yagI inducible 1,yagI inducible 2	yagI	3411063.0	3411469.0	3411274.0	23	39.17	0.20422	dusB-fis,yhdJ	intergenic
5681	yagI inducible 1,yagI inducible 2	yagI	3861127.0	3861482.0	3861292.0	24	37.25	0.222648	glvG-glvB-glvC,yidL	intergenic
5682	yagI inducible 1,yagI inducible 2	yagI	2637618.0	2637982.0	2637795.0	25	36.91	0.220611	yfgJ-der	genic
5683	yagI inducible 1,yagI inducible 2	yagI	2078407.0	2078733.0	2078564.0	26	34.75	0.201488	yeeR-yeeS-yeeT-cbeA-cbtA-yeeW,yoeF	intergenic
5684	yagI inducible 1,yagI inducible 2	yagI	1073606.0	1073936.0	1073779.0	27	34.66	0.191512	rutG-rutF-rutE-rutD-rutC-rutB-rutA,ymdF	genic
5685	yagI inducible 1,yagI inducible 2	yagI	3939024.0	3939483.0	3939203.0	28	34.66	0.192614	hsrA-yieP,rbsK-rbsR	genic
5686	yagI inducible 1,yagI inducible 2	yagI	351301.0	351627.0	351457.0	29	33.07	0.19767	codB-codA,prpB-prpC-prpD-prpE	genic
5687	yagI inducible 1,yagI inducible 2	yagI	3263927.0	3264251.0	3264095.0	30	30.6	0.170352	nc4,tdcF-tdcE-tdcD-tdcC-tdcB-tdcG	genic
5688	yagI inducible 1,yagI inducible 2	yagI	4357881.0	4358220.0	4358053.0	31	29.38	0.138169	cadA,dtpC	genic
5689	yagI inducible 1,yagI inducible 2	yagI	3920009.0	3920346.0	3920181.0	32	28.81	0.172208	atpD,atpG-atpA-atpH-atpF	genic
5690	yagI inducible 1,yagI inducible 2	yagI	3981169.0	3981499.0	3981343.0	33	28.23	0.132755	argX-hisR-leuT-proM,yifK	genic
5691	yagI inducible 1,yagI inducible 2	yagI	3443422.0	3443735.0	3443592.0	34	27.75	0.143125	rplQ-rpoA-rpsD-rpsK-rpsM-rpmJ,rpsK-rpsM-rpmJ-secY-rplO	genic
5692	yagI inducible 1,yagI inducible 2	yagI	4059649.0	4060045.0	4059869.0	35	27.09	0.152633	typA,yihL-yihM-yihN	genic
5693	yagI inducible 1,yagI inducible 2	yagI	1723731.0	1724034.0	1723895.0	36	25.46	0.129813	sodC,ydhI-ydhJ-ydhK	genic
5694	yagI inducible 1,yagI inducible 2	yagI	3679086.0	3679529.0	3679334.0	37	24.55	0.115441	kdgK,yhjH	intergenic
5695	yagI inducible 1,yagI inducible 2	yagI	1319552.0	1319860.0	1319696.0	38	23.7	0.141645	trpA-trpB-trpC,yciE-yciF-yciG	genic
5696	yagI inducible 1,yagI inducible 2	yagI	1242344.0	1242641.0	1242491.0	39	23.5	0.118101	cvrA,ldcA	genic
5697	yagI inducible 1,yagI inducible 2	yagI	1491619.0	1491897.0	1491759.0	40	22.99	0.137374	ydcA,yncP	genic
5698	yagI inducible 1,yagI inducible 2	yagI	4426274.0	4426592.0	4426476.0	41	22.94	0.137072	rpsF-priB-rpsR-rplI,yjfZ	genic
5699	yagI inducible 1,yagI inducible 2	yagI	2090854.0	2091150.0	2091003.0	42	22.64	0.135322	hisB-hisH-hisA-hisF-hisI,hisL-hisG-hisD-hisC-hisB-hisH-hisA-hisF-hisI	genic
5700	yagI inducible 1,yagI inducible 2	yagI	2270026.0	2270329.0	2270151.0	43	22.29	0.104804	mepS,rtn	genic
5701	yagI inducible 1,yagI inducible 2	yagI	2483004.0	2483258.0	2483117.0	44	21.93	0.103111	dsdA,emrY-emrK	genic
5702	yagI inducible 1,yagI inducible 2	yagI	3705270.0	3705562.0	3705418.0	45	21.71	0.109453	dppF-dppD-dppC-dppB-dppA,yhjV	genic
5703	yagI inducible 1,yagI inducible 2	yagI	2099884.0	2100173.0	2100021.0	46	21.67	0.119233	gndA,ugd	genic
5704	yagI inducible 1,yagI inducible 2	yagI	2993911.0	2994173.0	2994055.0	47	21.34	0.100368	pbl,ygeK-ygeL	genic
5705	yagI inducible 1,yagI inducible 2	yagI	61426.0	61732.0	61574.0	48	19.95	0.107174	rluA-rapA,yabP-yabQ	genic
5706	yagI inducible 1,yagI inducible 2	yagI	2881387.0	2881660.0	2881529.0	49	19.78	0.093035	ygbF-ygbT-casE-casD,ygbF-ygbT-casE-casD-casC-casB-casA	genic
5707	yagI inducible 1,yagI inducible 2	yagI	3572337.0	3572659.0	3572501.0	50	19.73	0.111098	glgC,glgP-glgA-glgC-glgX-glgB	genic
5708	yagI inducible 1,yagI inducible 2	yagI	1606326.0	1606591.0	1606438.0	51	19.49	0.106676	lsrA-lsrC-lsrD-lsrB-lsrF-lsrG-tam,tam	genic
5709	yagI inducible 1,yagI inducible 2	yagI	4620882.0	4621146.0	4621008.0	52	19.44	0.111037	deoD,yjjJ	genic
5710	yagI inducible 1,yagI inducible 2	yagI	3227100.0	3227362.0	3227227.0	53	19.21	0.114811	ygjI,ygjJ-ygjK	genic
5711	yagI inducible 1,yagI inducible 2	yagI	2254376.0	2254652.0	2254508.0	54	18.82	0.112486	nupX,rihB	genic
5712	yagI inducible 1,yagI inducible 2	yagI	1443193.0	1443450.0	1443334.0	55	18.65	0.109136	feaR,ydbH-ynbE-ydbL	genic
5713	yagI inducible 1,yagI inducible 2	yagI	2543532.0	2543806.0	2543664.0	56	18.62	0.08755	cysA-cysW-cysU-cysP,cysP-ucpA	intergenic
5714	yagI inducible 1,yagI inducible 2	yagI	532782.0	533070.0	532908.0	57	18.27	0.098193	allA,allR-gcl-hyi	genic
5715	yagI inducible 1,yagI inducible 2	yagI	4241806.0	4242071.0	4241923.0	58	18.11	0.086195	psiE,xylE	genic
5716	yagI inducible 1,yagI inducible 2	yagI	3137937.0	3138210.0	3138072.0	59	18.1	0.101529	gss,pitB	genic
5717	yagI inducible 1,yagI inducible 2	yagI	1972978.0	1973252.0	1973122.0	60	18.04	0.090753	cheW-cheA-motB-motA,cheZ-cheY-cheB-cheR-tap-tar	genic
5718	yagI inducible 1,yagI inducible 2	yagI	2684728.0	2685009.0	2684859.0	61	18.03	0.105861	glyA,yphH	genic
5719	yagI inducible 1,yagI inducible 2	yagI	1111503.0	1111746.0	1111629.0	62	17.71	0.097061	opgG-opgH,yceK	genic
5720	yagI inducible 1,yagI inducible 2	yagI	337713.0	337968.0	337853.0	63	17.46	0.097982	yahE,yahH	genic
5721	yagI inducible 1,yagI inducible 2	yagI	1055726.0	1055996.0	1055862.0	64	16.97	0.098254	torS,yccM	genic
5722	yagI inducible 1,yagI inducible 2	yagI	4239661.0	4239940.0	4239804.0	65	16.86	0.098571	yjbF-yjbG-yjbH,yjbT	genic
5723	yagI inducible 1,yagI inducible 2	yagI	2787885.0	2788112.0	2787985.0	66	16.82	0.079083	csiD-lhgO-gabD-gabT-gabP,ygaQ	genic
5724	yagI inducible 1,yagI inducible 2	yagI	1147681.0	1147918.0	1147781.0	67	16.74	0.10005	fabH-fabD-fabG-acpP,plsX-fabH-fabD-fabG	genic
5725	yagI inducible 1,yagI inducible 2	yagI	1395983.0	1396224.0	1396108.0	68	16.6	0.08458	insH-4,insH-4-ynaJ	genic
5726	yagI inducible 1,yagI inducible 2	yagI	3130094.0	3130326.0	3130211.0	69	16.49	0.087945	glcC,insH-9	genic
5727	yagI inducible 1,yagI inducible 2	yagI	582517.0	582743.0	582622.0	70	16.48	0.077497	tfaD,ybcY	genic
5728	yagI inducible 1,yagI inducible 2	yagI	1299508.0	1299679.0	1299571.0	71	16.4	0.085893	insH21,oppA-oppB	genic
5729	yagI inducible 1,yagI inducible 2	yagI	2615187.0	2615454.0	2615325.0	72	16.04	0.088036	hyfA-hyfB-hyfC-hyfD-hyfE-hyfF-hyfG-hyfH-hyfI-hyfJ-hyfR-focB,yfgO	genic
5730	yagI inducible 1,yagI inducible 2	yagI	467067.0	467316.0	467219.0	73	15.81	0.094496	queC,ybaE	genic
5731	yagI inducible 1,yagI inducible 2	yagI	3653061.0	3653271.0	3653172.0	74	15.8	0.081305	insH-11	genic
5732	yagI inducible 1,yagI inducible 2	yagI	4423411.0	4423685.0	4423545.0	75	15.75	0.090421	ulaD-ulaE,yjfY	genic
5733	yagI inducible 1,yagI inducible 2	yagI	2289942.0	2290201.0	2290060.0	76	15.71	0.079569	insH-8	genic
5734	yagI inducible 1,yagI inducible 2	yagI	3015323.0	3015549.0	3015440.0	77	15.51	0.092684	mocA,ygfK-ssnA	genic
5735	yagI inducible 1,yagI inducible 2	yagI	688872.0	689100.0	688986.0	78	15.45	0.078256	gltK-gltJ-gltI-insH-3,insH-3	genic
5736	yagI inducible 1,yagI inducible 2	yagI	274980.0	275212.0	275102.0	79	15.35	0.083901	insH-1,mmuP-mmuM	genic
5737	yagI inducible 1,yagI inducible 2	yagI	3907671.0	3907936.0	3907835.0	80	15.24	0.091054	phoU,phoU-pstB	genic
5738	yagI inducible 1,yagI inducible 2	yagI	1164698.0	1164943.0	1164808.0	81	15.19	0.090783	nagZ-ycfP,ycfP	genic
5739	yagI inducible 1,yagI inducible 2	yagI	1125654.0	1125893.0	1125773.0	82	15.06	0.084082	rimJ,yceH	genic
5740	yagI inducible 1,yagI inducible 2	yagI	2102774.0	2102980.0	2102882.0	83	15.05	0.07978	insH-7	genic
5741	yagI inducible 1,yagI inducible 2	yagI	3095148.0	3095387.0	3095276.0	84	15.05	0.089968	yggS-yggT-yggU-rdgB-yggW,yggT-yggU-rdgB-yggW	genic
5742	yagI inducible 1,yagI inducible 2	yagI	3366582.0	3366828.0	3366691.0	85	15.05	0.081516	insH-10	genic
5743	yagI inducible 1,yagI inducible 2	yagI	575616.0	575838.0	575723.0	86	14.96	0.078694	insH-2,nmpC	genic
5744	yagI inducible 1,yagI inducible 2	yagI	3338350.0	3338599.0	3338481.0	87	14.83	0.069723	ibaG-mlaB-mlaC-mlaD-mlaE,murA-ibaG-mlaB-mlaC	genic
5745	yagI inducible 1,yagI inducible 2	yagI	2067182.0	2067415.0	2067292.0	88	14.68	0.079554	insH-6,yoeA	genic
5746	yagI inducible 1,yagI inducible 2	yagI	2643862.0	2644135.0	2644027.0	89	14.45	0.086361	hisS-ispG-yfgA,rlmN	genic
5747	yagI inducible 1,yagI inducible 2	yagI	2260107.0	2260360.0	2260238.0	90	14.43	0.073924	fruA-fruK-fruB,psuG-psuK	genic
5748	yagI inducible 1,yagI inducible 2	yagI	135278.0	135519.0	135420.0	91	14.26	0.07249	speD,yacL	genic
5749	yagI inducible 1,yagI inducible 2	yagI	4070007.0	4070236.0	4070136.0	92	14.18	0.076067	yihQ,yihR	genic
5750	yagI inducible 1,yagI inducible 2	yagI	1914399.0	1914630.0	1914513.0	93	14.06	0.084051	htpX,prc-proQ	genic
5751	yagI inducible 1,yagI inducible 2	yagI	3106394.0	3106643.0	3106515.0	94	13.94	0.065549	nupG,speC	genic
5752	yagI inducible 1,yagI inducible 2	yagI	3297664.0	3297915.0	3297785.0	95	13.52	0.076339	yraP,yraQ	genic
5753	yagI inducible 1,yagI inducible 2	yagI	2919871.0	2920107.0	2919983.0	96	13.5	0.063993	barA,gudD-gudX-gudP	genic
5754	yagI inducible 1,yagI inducible 2	yagI	2546610.0	2546845.0	2546707.0	97	13.49	0.071026	yfeT,yfeX	genic
5755	yagI inducible 1,yagI inducible 2	yagI	1790311.0	1790566.0	1790437.0	98	13.38	0.077743	ydiE,ydiU	genic
5756	yagI inducible 1,yagI inducible 2	yagI	3118030.0	3118243.0	3118134.0	99	13.19	0.071223	pppA,sslE	genic
5757	yagI inducible 1,yagI inducible 2	yagI	1715678.0	1715870.0	1715771.0	100	12.96	0.077441	gstA,pdxY	genic
5758	yagI inducible 1,yagI inducible 2	yagI	1609105.0	1609331.0	1609215.0	101	12.94	0.069125	uxaB,yneE	intergenic
5759	yagI inducible 1,yagI inducible 2	yagI	1278871.0	1279232.0	1279135.0	102	12.89	0.069547	narG,narK	genic
5760	yagI inducible 1,yagI inducible 2	yagI	591008.0	591246.0	591130.0	103	12.85	0.069381	ybcH,ybcH-nfrA	genic
5761	yagI inducible 1,yagI inducible 2	yagI	1642587.0	1642817.0	1642721.0	104	12.74	0.063556	quuQ-ydfU,ynfS	genic
5762	yagI inducible 1,yagI inducible 2	yagI	291955.0	292188.0	292081.0	105	12.49	0.074634	yagJ,yagK	genic
5763	yagI inducible 1,yagI inducible 2	yagI	2799712.0	2799915.0	2799820.0	106	12.44	0.064159	alaE,ygaM	genic
5764	yagI inducible 1,yagI inducible 2	yagI	2270623.0	2270836.0	2270744.0	107	12.41	0.058741	rtn,yejA-yejB-yejE-yejF	genic
5765	yagI inducible 1,yagI inducible 2	yagI	3630536.0	3630774.0	3630673.0	108	12.35	0.073834	yhhJ-rbbA-yhiI,yhiY	genic
5766	yagI inducible 1,yagI inducible 2	yagI	1953650.0	1953883.0	1953745.0	109	12.12	0.072415	cmoA-cmoB,torZ-torY	genic
5767	yagI inducible 1,yagI inducible 2	yagI	2948671.0	2948888.0	2948765.0	110	11.78	0.055389	amiC,metZ-metW-metV	genic
5768	yagI inducible 1,yagI inducible 2	yagI	2558500.0	2558706.0	2558596.0	111	11.65	0.069608	eutR-eutK-eutL-eutC-eutB,hemF	genic
5769	yagI inducible 1,yagI inducible 2	yagI	1523664.0	1523885.0	1523763.0	112	11.63	0.061292	ansP,yncE	genic
5770	yagI inducible 1,yagI inducible 2	yagI	3387903.0	3388123.0	3388026.0	113	11.57	0.059858	aaeR,yhcO	genic
5771	yagI inducible 1,yagI inducible 2	yagI	2494149.0	2494338.0	2494243.0	114	11.49	0.068672	frc,yfdE-yfdV-oxc-frc-yfdX	genic
5772	yagI inducible 1,yagI inducible 2	yagI	3549398.0	3549593.0	3549518.0	115	11.49	0.058152	gntT,malQ	genic
5773	yagI inducible 1,yagI inducible 2	yagI	4296472.0	4296658.0	4296569.0	116	11.34	0.05335	gltP,yjcO	genic
5774	yagI inducible 1,yagI inducible 2	yagI	4284796.0	4285028.0	4284900.0	117	11.25	0.067253	actP,yjcF	genic
5775	yagI inducible 1,yagI inducible 2	yagI	434101.0	434309.0	434208.0	118	11.18	0.061156	nrdR-ribD-ribE-nusB-thiL-pgpA,ribE-nusB-thiL-pgpA	genic
5776	yagI inducible 1,yagI inducible 2	yagI	1481761.0	1481998.0	1481871.0	119	11.13	0.060145	azoR,ynbA-ynbB-ynbC-ynbD	genic
5777	yagI inducible 1,yagI inducible 2	yagI	2201665.0	2201853.0	2201756.0	120	11.12	0.052289	yehI,yehK	genic
5778	yagI inducible 1,yagI inducible 2	yagI	2408878.0	2409053.0	2408955.0	121	11.07	0.066151	yfbR,yfbS	genic
5779	yagI inducible 1,yagI inducible 2	yagI	4082408.0	4082682.0	4082614.0	122	11.02	0.057035	fdhE,fdoH	genic
5780	yagI inducible 1,yagI inducible 2	yagI	2897065.0	2897268.0	2897149.0	123	10.99	0.056236	ygcQ-ygcR,ygcS	genic
5781	yagI inducible 1,yagI inducible 2	yagI	2419328.0	2419533.0	2419440.0	124	10.95	0.055919	yfcD,yfcE	genic
5782	yagI inducible 1,yagI inducible 2	yagI	88515.0	88719.0	88623.0	125	10.83	0.064582	fruR-mraZ-rsmH-ftsL,mraZ-rsmH-ftsL	genic
5783	yagI inducible 1,yagI inducible 2	yagI	3835653.0	3835859.0	3835772.0	126	10.79	0.061035	selC,yicH	genic
5784	yagI inducible 1,yagI inducible 2	yagI	2394964.0	2395179.0	2395082.0	127	10.77	0.057202	nuoG,nuoN-nuoM	genic
5785	yagI inducible 1,yagI inducible 2	yagI	4388124.0	4388354.0	4388238.0	128	10.58	0.057247	psd,yjeN-yjeO	genic
5786	yagI inducible 1,yagI inducible 2	yagI	1172580.0	1172748.0	1172669.0	129	10.38	0.062046	ldtC,mfd	genic
5787	yagI inducible 1,yagI inducible 2	yagI	4467965.0	4468133.0	4468041.0	130	10.37	0.053277	mgtA-mgtL,ridA	genic
5788	yagI inducible 1,yagI inducible 2	yagI	136804.0	136985.0	136885.0	131	10.33	0.06176	speD-speE,yacC	genic
5789	yagI inducible 1,yagI inducible 2	yagI	3847032.0	3847229.0	3847152.0	132	10.21	0.053609	adeD,uhpT	genic
5790	yagI inducible 1,yagI inducible 2	yagI	943286.0	943452.0	943373.0	133	10.16	0.048961	dmsA-dmsB,dmsC	genic
5791	yagI inducible 1,yagI inducible 2	yagI	313429.0	313640.0	313560.0	134	10.15	0.047722	ykgP,ykgR	intergenic
5792	yagI inducible 1,yagI inducible 2	yagI	2669828.0	2670007.0	2669912.0	135	10.03	0.058726	hcaE-hcaF-hcaC-hcaB-hcaD,yphA	genic
5793	yagI inducible 1,yagI inducible 2	yagI	4182162.0	4182375.0	4182242.0	136	9.96	0.050727	rpoB,yjaZ	genic
5794	yagI inducible 1,yagI inducible 2	yagI	2402560.0	2402764.0	2402657.0	137	9.92	0.058001	nuoG,nuoN-nuoM-nuoL-nuoK-nuoJ-nuoI-nuoH-nuoG-nuoF-nuoE-nuoC-nuoB-nuoA	genic
5795	yagI inducible 1,yagI inducible 2	yagI	3471571.0	3471800.0	3471676.0	138	9.82	0.04887	tufA	genic
5796	yagI inducible 1,yagI inducible 2	yagI	2433865.0	2434017.0	2433950.0	139	9.59	0.052417	cvpA-dedD-folC-accD,dedD-folC	intergenic
5797	yagI inducible 1,yagI inducible 2	yagI	544357.0	544548.0	544451.0	140	9.5	0.052885	allE-allC-allD,glxK	genic
5798	yagI inducible 1,yagI inducible 2	yagI	702532.0	702707.0	702629.0	141	9.47	0.056613	nagC,nagC-nagA	genic
5799	yagI inducible 1,yagI inducible 2	yagI	3096730.0	3096914.0	3096827.0	142	9.43	0.056387	rdgB-yggW,yggM	genic
5800	yagI inducible 1,yagI inducible 2	yagI	1573890.0	1574074.0	1573998.0	143	9.17	0.052296	gadC-gadB,pqqL	genic
5801	yagI inducible 1,yagI inducible 2	yagI	2263368.0	2263566.0	2263492.0	144	9.12	0.051557	fruA-fruK-fruB,psuG-psuK	genic
5802	yagI inducible 1,yagI inducible 2	yagI	1185244.0	1185426.0	1185320.0	145	9.11	0.054424	potD-potC-potB-potA,ycfZ-ymfA	genic
5803	yagI inducible 1,yagI inducible 2	yagI	3310111.0	3310340.0	3310253.0	146	9.05	0.048055	nlpI,sraG	genic
5804	yagI inducible 1,yagI inducible 2	yagI	923219.0	923420.0	923291.0	147	8.79	0.050093	clpA,serW	genic
5805	yagI inducible 1,yagI inducible 2	yagI	100729.0	100910.0	100801.0	148	8.75	0.049399	ftsL-ftsI-murE-murF-mraY-murD-ftsW-murG-murC-ddlB-ftsQ-ftsA-ftsZ-lpxC,ftsQ	genic
5806	yagI inducible 1,yagI inducible 2	yagI	356249.0	356442.0	356313.0	149	8.57	0.051225	codA,cynR	genic
5807	yagI inducible 1,yagI inducible 2	yagI	1766765.0	1766967.0	1766881.0	150	8.56	0.041641	rydB,ydiH-menI-ydiJ	genic
5808	yagI inducible 1,yagI inducible 2	yagI	4528364.0	4528545.0	4528458.0	151	8.39	0.050138	ryjB,sgcR-sgcE-sgcA-sgcQ-sgcC-sgcX-sgcB	genic
5809	yagI inducible 1,yagI inducible 2	yagI	1295827.0	1296026.0	1295950.0	152	7.12	0.039588	adhE,insZ	genic
5810	yagI inducible 1,yagI inducible 2	yagI	3062637.0	3062825.0	3062765.0	153	6.62	0.035091	scpA-argK-scpB-scpC,ygfI5p	genic
5811	ybaQ native 1,ybaQ native 2	ybaQ	2893041.0	2894089.0	2893511.0	1	282.85	1.0	ygcN-ygcO-ygcP,ygcQ-ygcR	genic
5812	ybaQ native 1,ybaQ native 2	ybaQ	1527828.0	1528651.0	1528188.0	2	233.72	0.843179	rhsE-ydcD,yncO	genic
5813	ybaQ native 1,ybaQ native 2	ybaQ	525265.0	526202.0	525733.0	3	227.13	0.803012	rhsD-ybbC-rhsH-ybbD,ylbI	genic
5814	ybaQ native 1,ybaQ native 2	ybaQ	3142753.0	3143451.0	3143190.0	4	47.47	0.167815	hybB-hybA-hybO,hybG-hybF-hybE-hybD-hybC	genic
